      0.42       1.78
     -0.35       0.84
     -0.00      -1.28
      0.14      -1.37
     -1.05      -0.72
     -0.55      -0.31
      0.24       0.30
     -0.27      -0.28
     -2.26      -0.76
     -0.20       1.01
      0.24      -0.72
      2.46       0.79
      1.96      -1.47
      0.63      -0.63
      0.65       1.74
     -0.08       0.38
     -1.69       1.53
     -0.72      -0.28
      0.62       1.19
      1.70      -0.63
      0.63       0.20
     -0.01      -0.71
     -1.27      -0.48
     -0.31      -0.13
     -0.32      -0.21
