     -1.12       0.48
     -0.33       1.54
     -0.89      -0.51
     -1.74      -0.17
     -0.64      -0.11
     -0.05       2.46
      1.84       0.42
      0.02      -0.73
     -1.41      -0.33
     -0.71       0.40
     -1.85       0.98
      0.95      -0.53
      0.21       0.44
     -1.11      -0.50
      1.10      -0.59
      0.17       1.40
      0.62       1.27
     -0.09       0.74
     -1.10      -1.69
     -0.35      -0.65
      0.23      -0.62
     -1.23      -1.15
     -0.92      -1.47
      0.77      -1.29
      0.66       0.17
