     -0.52      -0.15
      1.45       1.13
     -1.48       0.61
      1.09      -0.38
     -0.08       0.08
     -1.38      -0.26
     -0.48       0.71
     -1.56       0.78
      0.88       0.21
     -1.47       0.43
     -0.57       0.72
      0.24      -0.91
     -0.17      -0.38
      0.34      -0.62
     -0.30       0.49
      2.05      -0.59
     -0.99      -0.67
      1.49       1.08
      0.79      -1.70
      0.14       0.98
     -1.76       0.51
     -1.21       2.17
     -0.06       0.04
     -1.51       0.47
      1.41      -1.10
