     -0.14       0.55
     -0.20       0.46
     -1.23       0.00
     -0.54      -2.21
     -1.17       1.12
      0.73       0.94
      0.88       0.49
      0.14      -1.92
      0.99       0.49
     -0.90       0.09
     -2.03      -0.47
      0.90      -1.40
      0.26      -0.65
      0.09       0.18
     -1.66      -0.52
      1.07      -0.35
     -0.41      -0.50
     -0.98       1.34
     -0.59       0.80
      0.13       0.70
      1.02       0.16
     -1.23       1.40
     -1.91       2.15
     -0.50       0.30
      0.33       0.58
