     -0.36       0.45
     -1.52      -2.09
      0.02      -0.88
      1.21       1.33
     -0.35      -0.07
      0.16      -0.59
     -0.48      -0.71
      1.73       0.18
      0.43      -1.36
      0.66      -0.14
     -0.57       0.72
      1.47      -0.57
      0.10      -0.23
     -0.63       0.24
      2.44       0.30
     -2.05      -0.59
     -1.19       1.05
     -1.10      -0.01
     -0.45       0.27
      0.14       0.98
     -1.31      -0.64
     -0.38      -1.02
      1.07       0.44
     -0.78      -2.27
     -0.02       0.87
