     -1.32       0.09
     -0.67       1.85
     -0.00       1.28
      0.33       1.05
     -0.14      -1.32
      0.33      -0.55
      0.09       0.10
      0.45       0.72
      0.49       0.95
     -0.53      -0.66
      0.26       0.93
     -1.20      -2.27
      0.79      -0.87
      0.40       1.75
      1.93      -1.78
      0.04       0.59
      0.06      -1.73
     -1.75      -0.55
      0.21       1.43
      0.54      -0.99
     -0.66      -0.64
     -1.07      -0.77
     -0.46      -0.17
     -1.42      -0.94
     -0.21      -0.55
