    -19.91      10.41
     15.38       7.01
    -14.09      -2.29
      4.24       8.56
    -16.10     -18.18
      4.29      -8.18
     17.63     -11.14
    -22.99     -12.71
     20.98     -21.20
     21.96     -18.03
     19.24      20.64
      3.25      15.96
     14.66      13.77
     18.13     -24.00
     17.76       3.12
     18.42      -1.43
    -15.71       2.51
    -23.63      -7.82
    -13.57     -19.97
    -12.96       1.02
    -12.59       3.75
    -23.77      13.04
     10.29      20.97
    -18.14      18.51
     23.94      18.84
