     22.94      17.38
    -14.05       0.22
     17.96       1.36
     22.25      12.50
     10.67       1.54
    -16.16      19.89
    -22.15      -3.07
     -9.02       5.65
     13.60      10.35
     23.51     -15.05
    -11.36      11.93
     -0.28     -14.64
    -16.29       4.89
    -17.53      15.05
      8.77     -17.19
     -7.06      19.16
    -10.73      -6.21
     -0.27       9.82
     -9.73       1.20
     19.30      -1.81
     -4.25     -17.24
     -0.42      11.88
      6.90     -16.47
     -1.78       5.36
      3.24     -16.48
