     16.58     -10.96
      0.31      -5.86
      0.62     -12.39
     -3.00       5.47
     21.55     -13.73
     19.02      21.55
     23.47       7.83
      2.63       6.15
    -22.62     -22.04
     10.19      -1.83
    -21.15      15.86
     -8.77       4.71
     14.86      12.75
    -11.37      22.98
     -1.60      16.20
    -19.22       1.32
     19.24     -22.18
    -14.05     -22.85
     -1.60      10.40
    -13.07      21.73
    -22.98      -8.73
    -22.10     -15.05
      9.10     -21.46
     -1.13       0.87
    -16.05      12.83
