      0.17      -0.20
     -3.27       0.40
     -0.63      -0.47
      1.61      -1.06
      0.07       1.20
     -0.65      -1.17
     -0.41      -0.07
     -0.70       0.71
     -0.52       2.62
      0.68      -0.54
     -1.05       0.78
     -0.69       0.05
      1.13       0.17
     -0.52       0.17
      0.91       0.73
      0.00       0.14
     -0.32      -1.81
     -0.04      -0.04
      0.54       2.12
     -0.24      -0.90
     -0.50       0.94
     -0.32       0.47
      1.47      -0.24
      0.46       0.92
     -1.16       0.67
