    -19.07     -17.59
    -16.64       3.64
      5.65     -22.61
    -18.23      -9.52
     20.69     -14.80
     -3.81      13.30
    -11.92      11.97
      5.44     -18.70
      3.85      13.90
     11.18       2.75
    -22.46       6.36
    -15.99      15.45
      7.07       9.39
    -12.95       6.43
     15.34     -19.74
    -24.00      11.22
     10.39      17.04
     14.06      -9.81
      8.62       1.05
     18.66      -8.72
     13.39      -5.44
     23.23       1.83
    -13.82      -0.57
     18.95      22.66
    -12.78      14.83
