     -1.89       0.05
     -1.49       1.09
     -0.48       1.92
     -1.57       1.57
      0.34       1.22
      0.82       0.07
      0.80      -0.32
      0.85      -0.75
      1.34      -1.28
      0.99      -0.00
      0.54      -0.72
      0.92       0.02
     -0.03      -0.35
     -0.52      -0.61
     -0.53      -0.51
      0.46       0.95
      0.34      -1.87
      1.56       0.46
     -0.06       0.59
     -0.92       0.83
     -0.93       0.55
      0.51      -1.99
     -0.84      -0.20
     -1.76       1.37
      0.66       0.17
