     -5.06      -4.17
     24.00     -20.36
     -0.94      20.43
     -4.51      -7.88
     20.29     -12.55
     16.97       0.04
     13.40      -9.23
      1.85       4.41
    -14.34      -8.19
     -3.48     -14.58
     -6.51      11.58
      0.22       2.21
    -17.27     -12.26
     -1.87      10.17
      4.30       1.88
     -4.69      13.68
    -13.20       9.30
    -19.67       5.22
     10.68     -19.57
     11.73       5.94
     -8.47       8.30
    -21.91     -19.33
      3.93      -6.30
     -8.73     -23.08
      5.61      10.25
