     11.42      12.13
    -16.16       6.96
    -15.51     -14.97
     18.16      18.39
    -22.37      -3.94
    -18.16       9.59
     21.03     -18.52
     -1.34     -14.33
     17.71      -6.36
    -22.89      -8.92
     11.46      20.51
      7.25     -18.34
     21.82      22.65
     24.00       6.14
     -1.47     -22.67
     11.50     -11.11
      9.88      -4.06
      0.65     -14.72
      0.62      22.95
      6.45       1.57
     10.52      -6.42
    -18.05     -15.39
    -11.09      20.43
     -6.47      -3.02
      0.36      -5.00
