     17.28      13.83
    -13.24      23.72
     -2.87      13.54
      6.30      10.54
    -22.19      -1.51
      6.89      21.75
     23.19       6.10
     10.18     -23.99
     21.34     -19.81
    -13.89     -12.24
    -17.79      -8.25
     20.39     -21.66
    -14.37       5.48
    -18.84       3.62
     12.86      -9.43
     -7.54      13.56
      9.37     -15.85
     -4.88      13.71
     18.07      18.09
    -23.36     -11.57
      3.33       5.32
     21.05      -8.02
    -21.13      -7.19
      2.02     -19.21
     20.20       6.78
