     -0.52      -0.15
     -1.52       2.09
     -1.48       0.61
      1.21      -1.33
     -0.35      -0.07
     -1.38      -0.26
     -0.48       0.71
     -1.56       0.78
      0.43       1.36
      0.18      -0.71
     -0.57       0.72
      0.24      -0.91
      0.10      -0.23
      1.72      -1.03
      0.09       1.57
      2.05      -0.59
      0.99      -0.67
     -1.10      -0.01
     -0.45       0.27
      0.14       0.98
     -1.31      -0.64
     -0.58      -0.22
      1.07       0.44
     -1.51      -0.47
      0.71       1.88
