    -21.86       2.53
     16.01      16.53
    -17.88       2.23
      9.15       6.91
    -12.20     -14.42
      0.29      -2.20
      1.76     -23.99
    -17.32     -20.13
     13.45     -22.51
     21.13      -7.87
      0.45      20.02
      3.47      13.88
    -17.80       4.62
     22.39     -19.34
     22.25       2.31
     18.30     -20.87
    -21.33       0.09
     -9.79      -1.32
     -0.14     -23.35
      2.98     -13.35
     -6.52       1.08
    -16.89      10.92
     10.69      17.25
     -7.37      22.83
     13.37      20.35
