     -0.14       0.55
     -0.20       0.46
     -1.23       0.00
     -0.69       0.13
     -1.17      -1.12
      0.73       0.94
      0.88       0.49
      0.14      -1.92
      1.15      -0.35
     -1.77      -0.14
     -1.83      -1.03
     -1.04      -1.77
      0.37       1.37
      0.23      -2.16
     -0.79      -0.29
      1.07      -0.35
     -0.61       0.06
     -0.98       1.34
     -0.59       0.80
      0.13       0.70
      1.02       0.16
      0.28       0.35
      1.91      -2.15
     -0.34       0.55
      0.33       0.58
