     -9.66     -20.77
     -5.50     -22.36
      1.02      -8.04
    -16.52      -1.91
    -20.21     -19.21
      0.85     -21.77
     15.82      -2.03
      1.50      -6.10
     11.87       8.66
     18.95      10.83
     -5.24      -0.28
     12.44      15.97
    -20.38       5.38
     23.41      16.35
     16.54      11.57
     11.67     -23.19
      8.87      17.76
    -11.27       7.76
    -21.64     -11.51
    -21.95      -3.97
     -1.33       9.56
     11.26     -18.32
     -1.33      20.85
      5.65      -4.14
      3.58     -13.18
