     -0.01       0.58
     -0.61      -0.78
     -0.74      -0.40
     -0.08       1.64
     -1.46       0.81
     -0.27       0.49
     -0.28      -0.73
     -0.20       0.11
     -2.23      -2.98
     -0.54       0.01
     -1.44       1.42
     -1.49       0.31
      0.44      -1.01
     -0.38      -0.09
      0.24       0.88
      0.05      -1.15
      0.49       1.23
     -0.98      -0.25
      0.33       0.30
      1.10       2.33
      0.46       1.12
      0.07      -0.37
      0.36      -0.34
      1.66       0.83
      0.23       0.91
