    -10.26     -19.84
     -5.54     -22.03
     -0.83      -9.33
    -17.14      -1.87
    -20.77     -19.19
     -0.77     -22.21
     15.55      -0.74
      3.49      -6.44
     11.91       6.88
     18.63      10.25
     -4.29      -0.15
     14.44      16.04
    -21.04       4.95
     22.21      16.02
     17.07      11.93
     10.99     -23.39
      8.87      17.44
     -9.50       7.92
    -21.03     -12.65
    -21.47      -3.50
     -1.69       9.37
     12.22     -18.33
     -1.67      22.57
      6.83      -3.82
      2.60     -14.00
