     -0.65      -1.01
     -0.04      -0.36
     -0.58      -0.42
     -0.69       0.04
     -0.61       0.01
     -1.20       0.92
     -0.30       1.42
      1.70      -2.35
      0.05      -1.96
     -0.35      -0.63
      1.04       0.15
      2.19       0.08
      1.87       0.42
      1.31      -0.37
      0.58       0.40
     -0.74      -0.22
      0.00      -0.35
     -0.65      -0.71
      0.82       0.49
      0.38      -1.23
     -0.39      -0.21
      0.48      -1.42
     -0.37       1.90
      1.30       0.35
     -2.03       0.07
