    -16.41      -8.65
     19.91       7.76
     -5.23      23.57
    -12.24     -16.58
     23.67      -5.00
      7.27      -8.10
      7.17      17.57
     19.14      13.26
     21.92     -17.53
      9.69      -2.47
     10.88       1.39
     10.97       6.22
      8.86      18.74
    -11.17      19.84
     -1.81       2.59
    -22.09      23.36
    -18.77       9.08
    -14.88       9.17
      0.30       5.36
    -11.66      13.92
     -7.58       6.49
    -17.38       7.65
    -19.91     -18.31
     16.50       8.80
    -18.67       1.78
