     22.25      13.40
    -18.76      -2.29
     -5.19     -11.85
     12.56     -12.70
    -23.84     -23.78
     -7.87      12.00
      6.27      12.80
     12.12     -21.94
     11.36      -0.88
    -20.98     -12.18
     -8.38       7.83
     20.34     -13.46
    -13.83      12.86
    -12.25      10.72
     23.89       1.37
     -9.94       0.07
      1.99       3.28
    -10.50      14.09
     11.05      14.14
     -5.17     -18.83
     23.03      -6.27
     18.04      22.53
    -14.46      -6.70
     14.02     -17.53
      4.27       8.47
