     -7.49     -20.21
     -1.28     -17.92
      8.81      -6.65
    -15.01      -5.26
    -14.59     -19.33
     13.85     -22.53
     18.58     -15.14
    -13.02      16.35
     11.44      21.28
     22.19      16.64
    -10.04       1.28
     -7.78      15.26
    -17.41       3.88
     12.47      17.61
     11.19       7.89
     18.48     -21.16
      8.85      20.99
    -13.43      11.12
    -19.26     -10.57
    -22.08       1.87
      2.61       1.38
      4.89     -10.05
      1.74      13.49
     -6.33      -7.33
     19.89     -11.33
