     16.32      -3.04
     -1.21      -2.46
      2.12     -15.25
     -0.38     -13.95
     21.21      -3.86
     21.46      -0.57
     18.21       0.97
      9.77      -8.57
     -0.60      12.22
     -3.41       1.04
     -1.88       5.17
    -21.41       3.73
     10.97       2.64
    -20.85      19.78
     10.92      24.00
    -19.58      14.38
      6.28     -12.34
     -1.85      -4.66
      9.70      20.94
    -18.41      16.76
    -11.82     -18.47
    -12.12     -22.24
     11.88     -22.13
      8.65     -13.35
     -9.94       2.70
