      0.19      -0.71
     -1.13      -0.39
     -3.83      -0.47
     -0.88      -0.69
      1.02      -0.71
      1.23      -0.96
      0.68       0.63
     -0.02       1.12
      0.63       0.28
      0.35       0.63
      0.52       0.58
      0.47      -0.29
     -0.54      -1.03
     -1.28      -0.32
     -0.03      -0.32
      1.04      -0.76
      1.36       0.32
      0.12      -0.16
      0.44      -0.00
     -0.30       0.29
      1.48       0.19
      0.85      -3.00
     -1.10       0.16
      1.04      -0.06
     -0.83      -0.21
