     -6.14     -10.12
     16.25     -20.80
     12.91       5.46
     -1.66      -8.82
     19.12     -19.48
     16.59      13.78
     21.41     -23.27
     -2.19       6.94
      3.87     -10.48
    -10.65     -12.59
    -17.72       2.73
      5.61       0.15
    -19.47       1.76
     -7.60      10.79
      9.01       5.28
     21.52      22.57
     -3.41       5.34
    -18.61      11.77
     21.20      -5.31
     23.82      20.37
    -15.43     -17.66
    -21.08     -22.38
      9.45     -14.30
     -4.60     -16.59
     -8.32      -1.56
