      0.05      -0.83
      0.07      -1.75
     -0.48      -0.53
     -0.08      -0.13
     -0.92       1.33
      2.31       0.50
     -1.89       0.88
      1.45      -0.03
      0.53       1.30
     -1.44       0.59
      0.35       1.38
     -1.68      -0.02
      0.42       1.34
      0.81       0.04
     -0.17      -0.47
     -0.42      -0.14
     -0.27      -0.50
     -0.63      -0.08
      1.25      -0.43
     -0.42      -2.50
      0.66      -1.28
     -0.95      -0.25
     -0.41      -1.96
     -0.41       0.50
     -0.86      -0.15
