    -18.52     -10.47
    -22.21     -20.69
    -23.76      22.54
     11.48      12.57
      2.72     -13.47
    -12.32     -19.86
     19.20       9.84
      6.91     -17.62
    -18.23      18.02
     23.53      -4.21
    -21.44       4.42
     11.69       1.24
     16.68      -5.83
      5.82     -22.25
     -8.86       6.29
    -21.24      18.16
    -10.68       7.11
    -23.12       1.14
    -15.36      21.55
    -12.71      -7.51
    -17.34     -18.34
     -9.52     -18.26
     -5.99      -3.29
    -19.63     -23.55
      7.98      -6.60
