    -22.88      -9.38
      9.28      12.78
     -7.52       5.52
    -14.20      15.28
     -1.51       4.41
     22.37      -5.40
     23.83     -12.54
     -2.49      -2.75
     17.78      16.06
    -19.38     -23.02
     -2.13      -6.08
     12.08      -6.50
     22.26      13.98
      4.90       1.61
     -2.28     -13.23
    -13.69      20.91
     22.56      -7.77
    -19.25       6.10
    -20.15      -9.12
     13.81       5.67
     14.28       2.14
    -18.39       0.47
      1.54       2.60
      0.18      11.76
     18.87      -3.65
