     -7.63     -19.26
      0.02     -16.57
      9.79      -5.95
    -16.05      -6.67
    -13.57     -19.36
     15.86     -20.99
     19.08     -17.52
    -14.59      21.20
     11.50      18.83
     22.78      17.70
     -9.60       2.36
    -11.46      15.39
    -14.28       3.18
     10.13      16.17
     10.22       7.22
     19.72     -20.79
      8.85      21.57
    -13.63      11.39
    -17.89     -11.40
    -21.44       3.92
      3.38      -1.80
      4.09      -7.68
      2.24      13.83
     -8.51      -7.91
     23.30     -11.45
