     -0.01       0.58
      0.25      -0.04
      1.41      -0.90
      0.30       1.22
      0.76       2.11
      0.58       0.45
     -0.89      -0.94
     -0.20       0.11
      0.04       0.35
     -0.54       0.01
      0.27      -1.01
      1.49       0.31
      2.58       2.12
     -0.93       1.21
      0.24      -0.88
      0.84       0.21
      0.49       1.23
     -0.43      -1.55
     -1.35       0.56
     -0.47       0.45
     -0.11       0.02
      0.76      -0.05
      0.36      -0.34
      0.24      -2.98
     -0.28      -0.79
