     -4.76     -11.74
     20.70     -22.08
     22.54       8.81
     -1.74      -8.87
     20.80     -17.04
     18.13       6.98
     22.82     -22.74
     -1.15      16.38
      0.74      -3.98
    -10.19     -15.11
    -19.14       3.84
      1.30      -1.68
    -21.37       3.55
     -5.60      10.54
      7.94       3.41
     14.58      20.25
     -8.97      10.06
    -23.93       7.12
     18.49      -8.98
     20.25      21.39
    -12.32     -11.04
    -22.37     -24.00
      6.40     -12.16
     -5.55     -17.17
      4.25       2.48
