     -0.59      -0.26
     -0.37      -0.99
      0.54      -0.34
      0.07       0.42
     -1.12       0.42
      0.89      -1.97
     -0.78      -0.83
     -0.18      -1.84
      0.38       1.45
      0.19      -0.04
      0.24       0.39
     -0.89      -1.67
      0.50       0.99
      0.27      -1.15
      0.06      -1.20
      0.11      -0.91
      0.78      -0.13
     -0.34      -0.82
     -0.75      -0.42
      1.82       1.77
     -0.37      -0.26
     -0.67       2.11
      1.13       2.09
      1.84       0.48
     -0.00       1.19
