    -22.44       0.19
     12.75      18.41
    -18.63       3.12
     10.12       6.59
     -9.86     -12.27
      4.02      -3.48
      7.26     -19.29
    -13.71     -17.36
      9.07     -22.06
     20.18      -5.87
     -3.25      18.58
      3.51      13.47
    -19.09       5.40
     23.65     -19.92
     20.67       2.15
     18.22     -17.31
    -21.50      -2.23
     -6.92      -0.03
     -4.19     -22.96
      3.23     -10.87
     -8.47       2.41
    -15.36       9.71
      9.11      16.09
     -3.03      23.53
     13.13      21.85
