      0.97      -0.42
      0.51       0.70
      0.42       0.48
      0.01      -0.60
      0.36      -2.60
      0.08       0.21
      0.14       0.49
     -0.18      -0.52
      0.04      -0.35
      0.65       1.61
      0.76       0.75
     -1.62      -1.85
      0.21      -3.12
      0.93      -0.57
     -0.65      -1.15
     -0.60       1.31
     -0.47       0.92
     -0.90       0.07
      0.33      -0.26
      0.05      -0.42
      0.93      -1.36
      0.60       0.05
     -0.18      -0.12
      0.30       1.75
      1.79      -1.18
