     -9.15     -23.38
     -7.69      23.93
    -10.92      -7.87
     -8.21      11.23
     12.69     -13.54
      0.05      23.23
     21.72      20.08
      3.96     -16.43
     -0.17      13.92
     15.52      -1.56
      2.32      20.20
     12.57      20.93
    -10.27     -11.09
      8.51      10.29
    -11.29     -17.49
    -11.04      -5.21
     -0.32      21.26
      2.00      -8.77
     -4.83     -22.05
      3.49      -7.23
     20.22      18.08
     -9.17       4.09
    -17.74      13.95
      6.91      12.32
     21.31     -11.36
