      0.89       0.74
     -0.27      -0.88
      1.38       0.51
      0.33      -1.05
     -0.41       2.43
     -0.58       0.99
      0.09       0.10
      0.45       0.72
      0.77       0.34
     -2.34       1.42
      1.88       0.25
     -0.11       0.64
     -0.52      -0.94
      1.47       0.48
     -1.96       0.75
      0.04      -0.59
      1.32      -0.66
     -0.03      -2.05
     -1.28      -0.09
     -0.15      -0.27
     -0.42       1.60
      1.33       0.44
      0.29       0.30
      0.21       0.90
      0.33       0.40
