      2.33      -1.47
     -0.98      -1.21
     -0.30       0.35
      0.38      -0.13
      0.93       0.86
     -0.29      -0.30
     -2.18       0.28
      1.44       1.10
     -1.74       0.18
     -0.07       0.47
     -1.47      -0.57
     -0.62      -0.47
      0.39       0.85
     -0.78      -0.23
      0.31       2.47
     -1.67       1.11
      0.90       0.93
     -0.09      -0.01
      0.78      -1.24
      0.10      -0.99
     -0.77      -0.53
      0.61      -0.48
      0.01      -0.15
      1.41      -1.12
     -0.10      -0.60
