     -2.11       1.94
     -1.26       0.87
      1.35       0.32
     -1.52      -0.53
      0.52      -0.16
      0.59       0.11
      0.15      -1.22
     -0.10      -0.51
      2.17      -0.26
      0.94      -0.06
      1.42      -0.79
      0.85       0.88
      0.01      -1.73
      0.44      -0.06
     -1.27       1.10
      0.59       1.26
     -0.04       0.13
     -1.16       1.02
      0.59      -0.80
      0.30      -1.26
      0.51      -1.12
      1.14      -0.48
     -0.87       1.61
     -0.24      -0.62
     -0.55      -0.92
