     14.29      13.58
    -13.22       5.60
     17.96      14.07
     22.33       7.14
     23.54      -6.98
    -15.46      21.79
    -19.65      -8.20
     -7.15       1.24
     13.95       7.26
     18.11     -18.61
      1.89      10.92
     -6.33      -3.12
    -20.28       2.58
    -15.64      17.71
     12.73      -6.67
    -12.22       8.14
    -14.94       2.03
     -7.43      23.23
     -6.74      -1.16
     22.83       3.97
      4.07      -5.12
      1.57      14.31
      5.40     -10.82
      0.41       5.66
      6.55      -8.99
