     22.96      10.00
     18.02      -0.73
     20.19      14.68
     10.30     -18.58
     23.62      -9.16
     -8.22     -18.87
     20.86      -8.19
    -14.24      -1.91
     -6.31      -4.49
     -0.32     -16.96
    -18.82     -22.30
     -4.17      -0.39
    -13.46      -3.75
      4.96      22.37
    -21.12     -21.36
    -16.71      20.02
     -4.04      15.99
      4.88     -23.95
    -16.71      13.34
     -2.69     -16.36
     11.67      21.06
    -10.67      -4.03
    -14.26      15.41
     -5.20       7.96
    -11.26       8.26
