    -18.69     -18.84
    -16.33       3.13
      6.76     -22.16
    -17.41      -9.81
     21.61     -14.19
     -3.74      13.24
    -11.95      12.15
      5.34     -18.96
      5.20      13.37
     10.44       2.02
    -23.58       5.87
    -16.83      15.55
      7.37       9.94
    -13.90       7.48
     15.56     -20.10
    -22.95      11.47
      9.32      16.89
     14.46     -10.13
      8.61       1.21
     17.31      -9.00
     13.38      -4.52
     23.87       0.20
    -12.77      -1.46
     18.16      21.92
    -13.98      15.27
