     12.52      22.88
    -20.69      -8.87
     12.59      -4.84
     22.13      20.26
     -4.87      18.16
    -17.18      17.14
    -23.96      -9.39
    -11.51      15.40
     13.08      14.83
     21.30     -22.57
    -24.00       5.50
      8.84      21.51
     -8.78      19.27
    -21.19      19.10
     10.64     -17.84
      3.61      13.74
     -4.64     -19.26
     11.44       9.02
    -14.07       4.62
     19.08      -7.75
    -16.31     -13.20
     -7.98      13.66
      9.30     -16.36
     -5.64     -16.15
     -5.67      10.11
