    -15.86     -18.77
     11.82      23.75
     23.18     -21.55
    -21.01      -9.64
     11.04       0.49
     11.38      -8.11
     -4.99       5.77
      3.72      12.55
      1.27     -23.56
      4.94     -16.68
     14.39     -21.84
     23.17     -10.35
     -1.83      15.78
    -12.94      -1.03
     15.13     -19.60
    -22.34       6.63
     -8.35     -12.08
     11.33      20.66
     10.20      -4.62
     -1.10      -9.21
    -18.62       7.21
     -9.68       7.57
     -6.24     -15.25
      5.32      -5.72
    -20.70       2.43
