     15.54     -12.80
     -5.53     -13.14
    -16.49       1.04
     -2.89     -10.29
      3.66     -12.34
    -18.47      15.55
     10.36      15.26
      0.29      17.85
     10.12       7.59
      9.49       3.65
    -22.52      12.80
     -7.54      11.70
    -11.16     -16.97
     -9.39       1.18
     -8.26      20.14
     -4.59      -9.24
     17.12       6.95
    -22.33      19.26
     12.94      12.73
     19.04       9.90
     -9.24      -8.83
     -0.87      11.81
     18.61     -15.05
     23.29      11.46
      5.88      22.09
