      0.63       0.68
      0.50       0.20
      0.17      -2.14
      0.33       1.05
     -0.41       2.43
     -1.20      -0.09
      0.09       0.10
      0.45       0.72
     -0.80      -0.32
     -2.34       1.42
      1.16      -0.52
     -0.89      -0.43
      0.52      -0.94
     -1.47       0.48
      1.96       0.75
      0.04      -0.59
      1.32      -0.66
      0.38      -1.26
     -0.19      -0.84
      0.49       1.78
     -0.42       1.60
      1.33       0.44
     -0.46      -0.17
      0.83       0.18
      0.33      -0.40
