    -12.26      -7.56
    -10.33      -5.22
     21.28     -13.98
     -2.68     -14.99
     10.08      -3.46
     -2.44      12.07
    -12.42      15.34
     -1.68     -19.45
     -0.45      12.31
      8.06      -2.31
     -8.64       0.01
    -23.39      23.96
     12.70       2.37
     -5.59       9.87
     13.15     -21.33
     -4.67      21.22
    -10.01      14.21
      8.21     -23.37
     -4.14      -6.12
     14.59       1.33
     21.39       7.05
      7.58     -18.99
      3.27     -17.29
     21.56      21.43
    -12.80      20.13
