      0.76      -0.81
      2.89       0.08
     -0.60      -1.35
     -0.19       1.03
      0.05      -0.74
     -0.41       1.20
     -0.89       0.19
     -0.70       0.71
     -1.34      -1.96
      1.74       0.19
     -1.05       0.78
      0.69       0.05
      0.36       0.33
      0.52       0.17
     -2.14      -0.46
     -0.52      -0.74
      1.77      -1.22
     -0.66      -1.11
     -0.70      -0.92
      0.34       0.19
     -0.61       0.53
     -0.54       0.58
      1.47       0.24
     -0.97       0.67
     -1.23       0.46
