     -2.11       1.94
     -0.34      -0.67
      1.35       0.32
     -1.52      -0.53
     -0.41       1.39
      0.59       0.11
      0.34      -1.31
     -0.10      -0.51
      0.64       0.31
      0.94      -0.06
      1.42      -0.79
      2.38       0.32
      0.01      -1.73
     -0.83      -0.42
     -0.00       1.46
      0.59       1.26
     -0.04       0.13
     -1.16       1.02
      0.41      -0.71
      0.30      -1.26
      0.51      -1.12
     -1.14      -0.48
     -0.87       1.61
     -0.24      -0.62
     -0.55       0.92
