      0.27       0.64
      0.97      -0.28
      2.11       0.73
     -0.02      -0.01
      0.10       1.30
      0.34      -1.49
      0.57      -0.88
      0.23       2.07
     -0.69       1.42
     -0.10      -0.51
     -0.31       0.24
     -0.94      -0.40
     -1.57       0.39
      0.44      -0.06
     -0.23      -0.41
     -1.52      -1.13
     -1.22       1.03
     -1.16      -1.02
     -0.59      -0.80
     -0.86       1.37
      0.88       1.40
     -0.28      -0.35
     -0.67       0.47
     -0.17      -1.11
      2.75       0.88
