      0.33      -1.10
      0.97      -0.28
     -1.35       0.32
     -0.02      -0.01
      0.83      -0.80
      0.34      -1.49
     -0.15      -1.22
      1.40       2.52
     -0.69       1.42
     -0.10      -0.51
     -1.21      -0.25
      1.01       0.70
     -0.67       0.89
      0.44      -0.06
      1.27      -1.10
      0.59      -1.26
     -0.19       2.39
     -1.16      -1.02
      0.59      -0.80
      1.79       1.03
      0.33       0.34
      0.27      -1.63
     -0.67      -0.47
     -0.24       0.62
      0.55      -0.92
