     -0.01       0.58
      0.84       2.09
     -0.74      -0.40
      0.30      -1.22
      0.18      -0.02
      0.58       0.45
     -0.89      -0.94
     -0.20       0.11
      0.04       0.35
     -0.54       0.01
      0.27      -1.01
     -1.49       0.31
     -2.58       2.12
     -0.38      -0.09
      0.24      -0.88
     -1.35       1.03
      0.49       1.23
      0.67      -1.82
     -1.35       0.56
     -0.47       0.45
     -1.04       0.58
      0.07      -0.37
      0.36      -0.34
      0.24       2.98
     -0.28       0.79
