      0.92      -0.02
     -0.61      -0.78
     -0.74      -0.40
      1.09      -2.34
      1.67      -0.74
     -1.60       0.90
     -0.28       0.73
     -0.73      -1.57
      0.84      -0.07
      0.43       1.19
     -1.29       1.35
      0.52      -0.87
      0.41       1.01
     -0.09      -1.35
      0.02       1.08
      0.21      -0.18
      0.63       0.55
     -0.98       0.25
     -0.49       0.36
     -0.07      -1.64
      0.46      -1.12
      0.67      -0.47
      0.36       0.34
      1.84       2.57
      0.69      -0.40
