     -9.54     -13.63
    -20.42     -17.71
    -23.71       3.80
      5.96      -5.30
      3.12       5.85
    -17.83     -10.59
     18.99       8.27
     -0.65     -18.13
    -21.46      13.90
     20.32       6.69
    -23.97      -3.35
     17.45      10.18
     14.13       7.18
    -12.44     -24.00
    -13.94       1.23
    -23.20      12.20
    -19.50      19.44
    -21.21      -2.89
    -13.44       6.61
    -20.75       6.38
    -10.93      -4.48
     -4.21      -5.21
      1.74      -0.36
      0.09      -9.68
      9.68       2.71
