    -14.78     -23.64
     -3.83      17.10
    -23.75     -13.13
    -14.20      12.11
     13.91     -19.29
     -1.49      20.82
     13.11      15.63
      5.16     -16.01
    -15.69      19.98
     19.72       7.24
     -0.52      14.78
      5.95      14.83
     -2.13      -5.24
     -2.33       4.09
     -6.02     -13.38
    -12.76       0.35
      4.16      17.94
      2.47      -6.45
      0.75      -4.57
      8.43     -11.79
      8.51      12.83
      0.46      -1.51
    -21.21      23.58
     13.12      20.15
     15.22      -2.98
