     -4.70       5.93
    -12.02     -23.62
     -5.54     -14.58
     21.92      14.43
     16.90     -18.16
    -16.81      10.06
    -20.55     -20.31
    -10.69      19.44
     12.19      22.50
      6.57      -3.67
    -20.06      -0.71
      0.79      15.15
     -6.65       6.35
    -22.24      16.00
      1.49     -20.83
     19.23       6.24
      7.67       7.05
     13.51       1.72
    -21.50      10.49
     20.92       7.51
    -10.63      -7.67
     22.27     -13.63
     12.01       8.39
     -7.51     -11.47
     -5.03      12.14
