      4.67     -22.58
    -18.33     -22.90
    -23.56      20.95
     10.79      23.60
      3.52      -6.79
     -0.89     -12.76
     -8.01       2.40
    -13.47     -14.67
     23.38      -2.71
     20.68       4.86
      1.87      -0.39
    -12.99     -19.41
    -15.64      -2.16
      8.92       8.67
    -20.80      -0.80
    -23.36       0.29
     17.17       5.07
     17.99      15.28
    -11.97      -0.46
     -9.32      16.55
      9.74     -13.64
     17.69     -16.65
      7.48      23.66
     -8.32      23.21
     16.36      18.00
