      0.58       0.14
      0.09       1.90
     -0.48       1.92
      0.66       0.06
     -1.86      -0.06
      0.77       1.50
      0.80      -0.32
     -0.41      -0.32
      1.77      -0.01
     -1.76       0.00
     -0.09      -0.96
     -0.48      -0.83
     -0.03      -0.35
      0.13       0.98
     -0.53      -0.51
      0.94       0.14
     -1.96       1.02
     -1.33      -1.54
     -0.06      -0.59
     -0.92       0.83
     -0.93       0.55
     -0.51      -1.99
     -0.84      -0.20
      0.99      -1.37
      1.08      -1.01
